,actual_importance,null_importance_0,null_importance_1,null_importance_2,null_importance_3,null_importance_4,null_mean,score_rank
Sandcastle Builder (Activity)_4030,27.19214753309886,0.0,0.0,3.150458335876465,0.0,2.245875040690104,1.0792666753133138,714.0
Pirate's Tale_2000,27.06059956550598,0.0,0.0,0.0,0.0,1.3257582982381184,0.26515165964762366,578.0
mean_num_miss38074c54,26.97680338223775,0.0,0.0,12.886666536331177,0.0,0.0,2.5773333072662354,854.0
Crystals Rule_4070,26.784395058949787,1.2918333212534587,0.0,4.125683228174846,4.236499945322672,1.3244667053222656,2.1956966400146483,827.0
1f19558b,26.659308274586998,1.2855583031972249,0.0,0.0,1.3749000231424968,0.0,0.5320916652679444,634.0
Ordering Spheres_2000,26.385723213354744,0.0,0.0,0.0,0.0,2.8655416170756025,0.5731083234151205,643.0
31973d56,26.341879328091938,0.0,0.0,1.6997499465942383,0.0,6.235708236694336,1.5870916366577148,785.0
1,26.069743037223816,0.0,0.0,1.9373083114624023,4.368383248647054,0.0,1.2611383120218913,753.0
Bottle Filler (Activity)_4020,25.432545026143394,0.0,0.0,0.0,0.0,0.0,0.0,504.0
2a512369,25.38564258813858,1.2331167062123616,0.0,0.0,0.0,0.0,0.24662334124247232,587.0
Treasure Map,25.066681663195293,1.1754999955495198,0.0,0.0,0.0,1.51598326365153,0.5382966518402099,654.0
5a848010,25.003398299217224,0.0,0.0,1.2349666754404705,1.7671750386555989,0.0,0.6004283428192139,665.0
Bottle Filler (Activity)_3010,24.653988500436146,0.0,0.0,0.0,0.0,1.2834583123524983,0.2566916624704997,602.0
16dffff1,24.342291792233787,0.0,0.0,0.0,0.0,5.579066673914592,1.1158133347829184,755.0
Flower Waterer (Activity)_4025,24.306743224461872,0.0,0.0,1.6977583567301433,0.0,3.57450008392334,1.0544516881306967,743.0
overall_mean_0d18d96c,24.28991667429606,0.0,0.0,0.0,0.0,0.0,0.0,526.0
33505eae,24.203281720479332,0.0,1.78915007909139,1.2667166392008464,0.0,2.8187665939331055,1.1749266624450683,769.0
58a0de5c,24.091474850972492,0.0,0.0,0.0,0.0,0.0,0.0,529.0
88d4a5be,24.091334223747253,0.0,0.0,0.0,1.5833166440327961,1.2065250078837078,0.5579683303833007,666.0
a0faea5d,24.037167529265087,0.0,0.0,0.0,3.2662083307902017,1.919600009918213,1.0371616681416829,744.0
sum_num_miss1c178d24,23.964629232883453,0.0,1.7789832750956218,0.0,0.0,0.0,0.3557966550191244,630.0
bcceccc6,23.911219159762062,0.0,0.0,0.0,0.0,0.0,0.0,535.0
Happy Camel_3121,23.899354974428814,0.0,0.0,1.2590583165486653,0.0,5.737516562143962,1.3993149757385255,792.0
Dino Dive_3021,23.80909597873688,0.0,0.0,0.0,0.0,1.6006749471028645,0.3201349894205729,622.0
sum_num_miss08fd73f3,23.79879742860794,0.0,0.0,0.0,0.0,0.0,0.0,538.0
3bf1cf26,23.79177228609721,0.0,0.0,0.0,0.0,0.0,0.0,539.0
Happy Camel_3110,23.31567931175232,0.0,0.0,1.7666083971659343,0.0,0.0,0.3533216794331869,639.0
8b757ab8,23.27916665871938,0.0,0.0,0.0,0.0,1.782533327738444,0.35650666554768884,640.0
sum1_round_Bottle Filler (Activity)_max,23.22270576159159,0.0,0.0,0.0,0.0,0.0,0.0,549.0
Pan Balance_4090,23.176283220450085,0.0,1.3222916920979817,1.4889334042867024,0.0,0.0,0.5622450192769368,680.0
Bubble Bath_4040,23.033294916152954,0.0,0.0,0.0,0.0,0.0,0.0,553.0
Happy Camel_2020,22.982015768686928,0.0,0.0,0.0,0.0,1.868975003560384,0.37379500071207683,646.0
cdd22e43,22.96020565430323,1.3716583251953125,0.0,0.0,0.0,1.5439666112263997,0.5831249872843424,686.0
Leaf Leader_3120,22.91362899541855,0.0,0.0,0.0,0.0,1.578191598256429,0.3156383196512858,633.0
All Star Sorting_4030,22.79939087231954,0.0,0.0,0.0,0.0,1.3351249694824219,0.2670249938964844,624.0
overall_sum_d51b1749,22.584134936332703,1.281749963760376,0.0,5.182208220163981,0.0,1.6456416447957356,1.6219199657440186,820.0
fcfdffb6,22.563386599222817,1.3488917350769043,0.0,0.0,0.0,0.0,0.26977834701538084,628.0
Sandcastle Builder (Activity)_4021,22.456947326660153,1.5095917383829753,0.0,0.0,0.0,1.290625015894572,0.5600433508555095,689.0
sum1_round_Chow Time_max,22.349470019340515,0.0,0.0,0.0,0.0,0.0,0.0,561.0
sum_num_miss16dffff1,22.334155877431233,0.0,2.1165916124979653,1.614533265431722,0.0,2.907241662343343,1.3276733080546061,802.0
90d848e0,22.2092916170756,0.0,0.0,0.0,0.0,1.3537249565124512,0.27074499130249025,632.0
85d1b0de,22.19707922140757,0.0,0.0,2.1266749699910483,0.0,1.7236916224161785,0.7700733184814453,730.0
Bubble Bath_4220,22.183621644973755,0.0,0.0,0.0,0.0,0.0,0.0,565.0
26fd2d99,22.146635135014854,0.0,0.0,2.292099952697754,0.0,0.0,0.4584199905395508,671.0
sum1_round_Happy Camel_max,21.90721452236176,0.0,0.0,0.0,0.0,0.0,0.0,569.0
Flower Waterer (Activity)_4030,21.90380267302195,0.0,0.0,1.632433255513509,0.0,1.5597832997639973,0.6384433110555012,709.0
4050,21.886252641677856,0.0,0.0,1.3598249753316243,1.6231250762939453,1.6972750027974446,0.9360450108846028,762.0
Happy Camel_4030,21.86585235595703,0.0,0.0,0.0,0.0,0.0,0.0,570.0
d185d3ea,21.752932568391163,0.0,0.0,0.0,0.0,0.0,0.0,572.0
f54238ee,21.643304208914437,0.0,0.0,0.0,0.0,3.2999167442321777,0.6599833488464355,715.0
5010,21.502215027809147,1.413349946339925,0.0,0.0,0.0,0.0,0.28266998926798503,644.0
Chow Time_3021,21.49798385302226,2.9367332458496094,0.0,0.0,0.0,0.0,0.5873466491699219,706.0
Leaf Leader_4020,21.49277752637863,0.0,1.2117083072662354,2.100124994913737,0.0,2.631700038909912,1.1887066682179768,795.0
Flower Waterer (Activity)_3010,21.116213182608284,1.38741668065389,0.0,0.0,0.0,0.0,0.27748333613077797,650.0
Egg Dropper (Activity)_3110,20.98389422893524,5.603008270263672,0.0,0.0,0.0,0.0,1.1206016540527344,793.0
Cauldron Filler (Assessment)_4040,20.85145076115926,0.0,0.0,0.0,0.0,2.7136332988739014,0.5427266597747803,707.0
overall_mean_3bb91ced,20.82113492488861,15.228016773859661,1.6937166849772136,0.0,0.0,0.0,3.3843466917673752,943.0
f7e47413,20.473903318246208,0.0,1.473191738128662,0.0,0.0,1.6826416651407878,0.63116668065389,727.0
abandon_ratio_Chicken Balancer (Activity),20.171329160531364,0.0,0.0,0.0,0.0,2.680574973424276,0.5361149946848551,712.0
3323d7e9,20.143049160639446,0.0,0.0,0.0,0.0,0.0,0.0,589.0
abandon_ratio_Bottle Filler (Activity),20.12118407090505,0.0,0.0,0.0,0.0,0.0,0.0,590.0
Cart Balancer (Assessment)_4040,20.04325594504674,0.0,1.05834166208903,0.0,1.0271916389465332,0.0,0.4171066602071127,694.0
fbaf3456,19.891718129316963,0.0,0.0,1.738800048828125,0.0,0.0,0.347760009765625,682.0
Pan Balance_4025,19.425660053888958,1.933316707611084,0.0,2.7757749557495117,0.0,1.6245916684468586,1.2667366663614907,823.0
Chicken Balancer (Activity)_4030,19.32410744825999,0.0,0.0,0.0,3.358199914296468,2.024600028991699,1.0765599886576334,805.0
2,19.313347458839417,1.4769166310628254,0.0,4.035183429718018,0.0,2.776824951171875,1.6577850023905434,861.0
Cart Balancer (Assessment)_2020,19.253412524859108,0.0,0.0,0.0,0.0,0.0,0.0,610.0
All Star Sorting_2000,19.0895809729894,0.0,0.0,0.0,0.0,0.0,0.0,612.0
6f4bd64e,18.92531909545263,0.0,0.0,1.698116620381673,0.0,0.0,0.3396233240763346,695.0
sum1_round_All Star Sorting_max,18.790330290794373,1.3104583422342937,0.0,0.0,1.1510249773661296,0.0,0.49229666392008464,725.0
f5b8c21a,18.6866983572642,0.0,0.0,0.0,0.0,0.0,0.0,617.0
overall_sum_a1192f43,18.491351683934532,0.0,1.736366589864095,0.0,0.0,0.0,0.347273317972819,701.0
b88f38da,18.454229831695557,0.0,1.1865583260854085,1.3063416481018066,0.0,1.7524749437967937,0.8490749835968018,791.0
Watering Hole (Activity)_4090,18.150274872779846,0.0,0.0,0.0,0.0,1.3394416173299153,0.26788832346598307,692.0
7423acbc,18.144603490829468,0.0,0.0,0.0,0.0,8.00938336054484,1.601876672108968,872.0
Scrub-A-Dub_4010,18.01176176468531,0.0,0.0,0.0,0.0,0.0,0.0,623.0
b7530680,17.963163216908775,0.0,0.0,0.0,0.0,0.0,0.0,625.0
abandon_ratio_Egg Dropper (Activity),17.922484119733173,0.0,0.0,0.0,16.355949958165485,2.8643166224161787,3.844053316116333,982.0
Bird Measurer (Assessment)_2000,17.836161732673645,0.0,0.0,0.0,0.0,0.0,0.0,627.0
756e5507,17.780497610569,1.707550048828125,0.0,10.88255000114441,0.0,0.0,2.518020009994507,933.0
Scrub-A-Dub_2000,17.73927923043569,0.0,0.0,0.0,0.0,0.0,0.0,629.0
bbfe0445,17.735786080360413,0.0,0.0,0.0,0.0,1.455875078837077,0.2911750157674154,700.0
Dino Dive_4090,17.60333490371704,0.0,1.307658354441325,0.0,0.0,0.0,0.261531670888265,696.0
Bird Measurer (Assessment)_4110,17.496482412020367,0.0,0.0,1.7137916882832844,0.0,0.0,0.34275833765665686,716.0
Egg Dropper (Activity)_4025,17.476950605710346,1.4692416191101074,0.0,1.202816645304362,0.0,1.375333309173584,0.8094783147176108,799.0
Scrub-A-Dub_3120,17.367364128430683,0.0,0.0,0.0,0.0,0.0,0.0,635.0
ad2fc29c,17.292266766230263,0.0,0.0,0.0,0.0,0.0,0.0,637.0
Scrub-A-Dub_4020,17.278860767682392,0.0,0.0,0.0,0.0,0.0,0.0,638.0
5859dfb6,17.273643334706623,0.0,0.0,1.8826416333516438,0.0,0.0,0.37652832667032876,728.0
6c930e6e,17.125999649365745,0.0,0.0,1.6902416547139485,0.0,0.0,0.3380483309427897,721.0
bd612267,17.110068440437317,0.0,0.0,0.0,0.0,1.2442166805267334,0.24884333610534667,703.0
3bb91ced,16.994291742642723,0.0,0.0,1.4332000414530437,0.0,0.0,0.28664000829060876,711.0
736f9581,16.930481553077698,0.0,0.0,0.0,7.683250109354655,0.0,1.5366500218709311,881.0
a76029ee,16.905546685059864,0.0,0.0,0.0,0.0,6.867483297983806,1.373496659596761,867.0
cfbd47c8,16.843549927075703,0.0,0.0,0.0,0.0,1.7776166598002117,0.3555233319600423,732.0
a2df0760,16.762255132198334,0.0,0.0,0.0,0.0,1.5859583218892415,0.3171916643778483,722.0
Pan Balance_2020,16.739282608032227,0.0,0.0,0.0,0.0,2.0517166455586753,0.41034332911173504,742.0
3bfd1a65,16.73585907618205,0.0,0.0,1.2339083353678386,1.2935333251953125,0.0,0.5054883321126302,770.0
Leaf Leader_3020,16.68817581733068,0.0,2.1739249229431152,0.0,0.0,1.7446166674296062,0.7837083180745443,804.0
Dino Dive_3020,16.566946585973103,0.0,0.0,2.2559916178385415,0.0,0.0,0.4511983235677083,758.0
Bug Measurer (Activity)_2000,16.52324064572652,0.0,0.0,0.0,0.0,0.0,0.0,651.0
6cf7d25c,16.519608358542126,2.661083380381266,1.353683312733968,0.0,0.0,0.0,0.8029533386230469,809.0
1cf54632,16.516191641489666,0.0,1.8428667386372883,3.267216682434082,0.0,0.0,1.022016684214274,835.0
48349b14,16.4067808787028,0.0,1.4530916213989258,1.370908260345459,0.0,0.0,0.5647999763488769,778.0
Dino Drink_4020,16.25143599510193,0.0,0.0,0.0,0.0,0.0,0.0,655.0
9d29771f,16.245425820350647,1.1915333271026611,0.0,0.0,1.8089332580566406,3.8482333819071455,1.3697399934132894,876.0
Fireworks (Activity)_2000,16.233439723650616,0.0,0.0,0.0,0.0,0.0,0.0,656.0
last_5_sum_num_miss895865f3,16.222771724065144,0.0,0.0,0.0,0.0,0.0,0.0,657.0
7cf1bc53,15.93135925134023,0.0,0.0,0.0,0.0,0.0,0.0,661.0
Cart Balancer (Assessment)_4020,15.896245559056599,0.0,0.0,0.0,0.0,1.47290833791097,0.294581667582194,734.0
a8876db3,15.827650904655457,0.0,0.0,0.0,0.0,0.0,0.0,662.0
Cart Balancer (Assessment)_4030,15.68318756421407,0.0,0.0,1.4925916989644368,0.0,2.868058363596598,0.872130012512207,828.0
87d743c1,15.467048962910972,0.0,0.0,0.0,0.0,1.9006166458129883,0.38012332916259767,765.0
4d6737eb,15.227526704470316,0.0,0.0,0.0,0.0,0.0,0.0,668.0
a29c5338,15.226487497488657,0.0,0.0,0.0,0.0,0.0,0.0,669.0
Dino Dive_3010,15.180984059969585,1.3264749844868977,0.0,0.0,0.0,0.0,0.26529499689737956,740.0
Chow Time_3010,15.152454038461048,0.0,0.0,0.0,0.0,1.4733084042867024,0.29466168085734046,746.0
Chow Time_4090,15.129387696584066,0.0,0.0,0.0,1.599766731262207,0.0,0.31995334625244143,756.0
Happy Camel_2080,15.120378375053406,0.0,1.724791685740153,1.7890332539876301,0.0,3.3309415181477866,1.3689532915751141,891.0
Dino Drink_2060,15.119141678015392,0.0,0.0,0.0,1.278500000635783,0.0,0.2557000001271566,738.0
Cauldron Filler (Assessment)_4100,14.946851650873818,0.0,0.0,0.0,0.0,0.0,0.0,675.0
73757a5e,14.942356884479523,1.9253333409627278,0.0,0.0,0.0,0.0,0.38506666819254554,775.0
sum_num_miss37c53127,14.941312432289124,0.0,0.0,2.9906415939331055,0.0,2.073974927266439,1.012923304239909,856.0
c51d8688,14.737260043621063,1.8368916511535645,0.0,0.0,0.0,0.0,0.36737833023071287,776.0
sum_num_missf6947f54,14.685478250185648,1.478683312733968,0.0,1.5402666727701824,0.0,0.0,0.60378999710083,810.0
Lifting Heavy Things_2000,14.672847588857016,0.0,0.0,0.0,0.0,0.0,0.0,684.0
Honey Cake_2000,14.498750805854797,0.0,0.0,0.0,0.0,1.9158083597819011,0.38316167195638023,779.0
sum1_round_Dino Drink_max,14.469130635261536,0.0,0.0,0.0,0.0,0.0,0.0,687.0
f93fc684,14.446843504905699,0.0,0.0,0.0,0.0,0.0,0.0,688.0
Cauldron Filler (Assessment)_4020,14.354829947153725,0.0,0.0,0.0,0.0,0.0,0.0,691.0
last_5_sum_num_miss6c930e6e,14.331747571627298,0.0,0.0,0.0,1.2565833727518718,8.960633516311646,2.0434433778127032,944.0
All Star Sorting_3110,14.268039306004841,0.0,0.0,1.608133316040039,0.0,0.0,0.3216266632080078,774.0
sum_num_miss00c73085,14.252662460009258,0.0,0.0,0.0,0.0,1.1916999816894531,0.23833999633789063,754.0
bb3e370b,14.240885019302368,0.0,0.0,1.6583499908447266,3.1780916849772134,1.1591833432515461,1.199125003814697,888.0
Bubble Bath_3110,14.130303223927815,0.0,1.3466332753499348,0.0,0.0,0.0,0.269326655069987,768.0
bc8f2793,13.94242493311564,0.0,1.4028250376383464,0.0,0.0,1.877583344777425,0.6560816764831543,826.0
Bug Measurer (Activity)_4025,13.69662916660309,1.493916670481364,0.0,0.0,0.0,1.8478333155314128,0.6683499972025554,833.0
bd701df8,13.685288270314533,0.0,0.0,0.0,0.0,1.7371999422709148,0.34743998845418295,787.0
c0415e5c,13.65925161043803,0.0,0.0,0.0,0.0,0.0,0.0,705.0
Watering Hole (Activity)_3010,13.603266696135202,0.0,1.8715333938598633,0.0,0.0,1.4168917338053386,0.6576850255330404,834.0
Chicken Balancer (Activity)_4022,13.562637368837994,1.5367083549499512,0.0,0.0,0.0,1.3568584124247234,0.5787133534749349,822.0
f71c4741,13.336946646372478,0.0,0.0,0.0,0.0,1.671858310699463,0.33437166213989256,790.0
last_5_sum_num_missf5b8c21a,13.018104950586954,0.0,0.0,2.087474981943766,1.4220250447591145,0.0,0.7019000053405762,849.0
51311d7a,12.987503290176392,0.0,0.0,0.0,0.0,3.1579333941141767,0.6315866788228354,841.0
9ed8f6da,12.896717488765717,0.0,0.0,0.0,0.0,1.5445416768391926,0.3089083353678385,794.0
f28c589a,12.833763341108959,0.0,0.0,0.0,0.0,0.0,0.0,719.0
Bird Measurer (Assessment)_4025,12.828023393948872,0.0,0.0,0.0,0.0,0.0,0.0,720.0
ea296733,12.628766020139059,0.0,0.0,0.0,0.0,0.0,0.0,723.0
9c5ef70c,12.597424983978271,1.5903333028157551,0.0,0.0,1.3612583478291829,0.0,0.5903183301289876,843.0
0086365d,12.556154171625773,0.0,0.0,0.0,0.0,5.394525130589804,1.0789050261179607,903.0
222660ff,12.543206771214804,0.0,0.0,0.0,0.0,0.0,0.0,729.0
1beb320a,12.471787532170614,1.3662667274475098,3.2240500450134277,0.0,0.0,1.6161583264668782,1.241295019785563,917.0
Chest Sorter (Assessment)_4090,12.443831026554108,0.0,0.0,0.0,0.0,0.0,0.0,731.0
Mushroom Sorter (Assessment)_3020,12.441789944966635,0.0,1.5117082595825195,0.0,0.0,1.7944666544596355,0.6612349828084311,855.0
12 Monkeys_2000,12.36459755897522,0.0,0.0,1.5106916427612305,0.0,1.311858336130778,0.5645099957784018,844.0
93edfe2e,12.213273366292318,0.0,0.0,0.0,0.0,0.0,0.0,735.0
Watering Hole (Activity)_4025,12.18845154841741,0.0,0.0,0.0,0.0,1.7014416058858235,0.3402883211771647,811.0
6aeafed4,12.13859244187673,0.0,0.0,0.0,0.0,0.0,0.0,736.0
47f43a44,12.118739863236746,1.2918249766031902,0.0,0.0,0.0,0.0,0.25836499532063806,801.0
Dino Dive_2030,12.00415325164795,0.0,0.0,0.0,0.0,0.0,0.0,739.0
Chow Time_4020,11.9651624361674,0.0,0.0,0.0,0.0,0.0,0.0,741.0
Bubble Bath_3010,11.933985789616901,0.0,0.0,1.781575043996175,0.0,0.0,0.356315008799235,817.0
Cart Balancer (Assessment)_3020,11.897793253262837,0.0,1.4606499671936035,0.0,0.0,0.0,0.2921299934387207,808.0
last_5_sum_num_miss38074c54,11.803370813528698,0.0,0.0,0.0,0.0,2.9863084157307944,0.5972616831461589,857.0
Air Show_4110,11.754274884859722,0.0,0.0,0.0,0.0,1.632633368174235,0.326526673634847,815.0
Egg Dropper (Activity)_3010,11.677566846211752,0.0,0.0,0.0,0.0,0.0,0.0,747.0
overall_sum_3bb91ced,11.665082454681396,3.887908299763997,1.3311916987101238,0.0,0.0,0.0,1.0438199996948243,911.0
Leaf Leader_4010,11.66071911652883,0.0,0.0,0.0,0.0,0.0,0.0,749.0
abandon_ratio_Flower Waterer (Activity),11.628751635551453,0.0,0.0,0.0,0.0,0.0,0.0,751.0
Dino Drink_3110,11.62721828619639,0.0,0.0,0.0,0.0,0.0,0.0,752.0
Air Show_4020,11.594841718673706,1.2525499661763508,0.0,3.0128417015075684,0.0,0.0,0.8530783335367838,897.0
9b01374f,11.583304146925608,0.0,2.893850008646647,0.0,0.0,3.646025021870931,1.3079750061035156,935.0
Cauldron Filler (Assessment)_4035,11.56143589814504,0.0,0.0,0.0,0.0,1.222266674041748,0.2444533348083496,806.0
3bb91dda,11.553470035394033,0.0,1.931808312733968,0.0,0.0,0.0,0.3863616625467936,829.0
c7128948,11.40844742457072,0.0,0.0,0.0,0.0,0.0,0.0,759.0
Chest Sorter (Assessment)_3121,11.400557676951092,0.0,0.0,0.0,0.0,0.0,0.0,760.0
sum_num_missf5b8c21a,11.399824102719625,3.4027083714803057,0.0,1.3535416920979817,1.2049000263214111,0.0,1.1922300179799397,931.0
Watering Hole (Activity)_2000,11.392455021540323,0.0,0.0,0.0,0.0,0.0,0.0,761.0
7d5c30a2,11.286822477976482,0.0,0.0,0.0,0.0,0.0,0.0,764.0
Cart Balancer (Assessment)_3110,11.188893278439838,0.0,0.0,0.0,0.0,0.0,0.0,766.0
Cauldron Filler (Assessment)_2010,11.151873429616293,0.0,0.0,0.0,0.0,0.0,0.0,767.0
8ac7cce4,11.123945077260334,0.0,0.0,0.0,0.0,2.9670583407084146,0.5934116681416829,871.0
Crystals Rule_3010,11.007113258043924,0.0,0.0,0.0,0.0,0.0,0.0,771.0
Air Show_2070,10.872979124387106,0.0,0.0,0.0,0.0,0.0,0.0,772.0
Chow Time_3110,10.871764183044434,0.0,0.0,0.0,0.0,0.0,0.0,773.0
29f54413,10.820384184519451,0.0,0.0,0.0,0.0,1.7827916145324707,0.35655832290649414,840.0
Crystals Rule_2020,10.7403990427653,0.0,0.0,0.0,1.5230166117350261,0.0,0.3046033223470052,832.0
Bubble Bath_2035,10.693930705388386,0.0,0.0,0.0,0.0,1.2524499893188477,0.2504899978637695,824.0
3b2048ee,10.685994148254395,0.0,0.0,0.0,1.2960000038146973,8.951325098673502,2.0494650204976397,994.0
sum1_round_Dino Dive_max,10.47569743792216,0.0,0.0,0.0,0.0,0.0,0.0,780.0
Chow Time_2030,10.436279058456421,0.0,0.0,0.0,0.0,0.0,0.0,781.0
overall_sum_0d18d96c,10.390971620877584,0.0,0.0,6.0178916454315186,0.0,1.5358832677205403,1.5107549826304116,965.0
Dino Drink_3020,10.374118347962698,0.0,0.0,0.0,0.0,0.0,0.0,782.0
Cauldron Filler (Assessment)_3021,10.361304124196371,0.0,0.0,3.4840415318806968,0.0,0.0,0.6968083063761393,902.0
Mushroom Sorter (Assessment)_4020,10.296734174092611,0.0,0.0,0.0,1.651241620381673,0.0,0.33024832407633464,846.0
sum1_round_Scrub-A-Dub_max,10.20055667559306,0.0,0.0,0.0,0.0,0.0,0.0,783.0
Air Show_3120,10.197423338890076,0.0,0.0,0.0,0.0,0.0,0.0,784.0
sum_num_miss895865f3,10.168723404407503,0.0,0.0,0.0,0.0,0.0,0.0,786.0
Dino Dive_3120,10.107746680577597,0.0,0.0,0.0,0.0,0.0,0.0,788.0
Cauldron Filler (Assessment)_2030,10.011193116505941,0.0,0.0,0.0,0.0,0.0,0.0,789.0
Scrub-A-Dub_2083,9.997122367223104,0.0,0.0,0.0,0.0,3.148333231608073,0.6296666463216146,901.0
29bdd9ba,9.978207409381866,0.0,0.0,0.0,0.0,1.277241627375285,0.25544832547505697,842.0
Cauldron Filler (Assessment)_3110,9.759086529413858,0.0,1.3793667157491047,0.0,1.620324929555257,2.3901333808898926,1.0779650052388507,945.0
a1bbe385,9.710249066352844,0.0,0.0,0.0,0.0,0.0,0.0,796.0
46b50ba8,9.69864575068156,0.0,0.0,0.0,0.0,0.0,0.0,797.0
Bird Measurer (Assessment)_3021,9.655954122543335,0.0,0.0,0.0,0.0,0.0,0.0,800.0
Scrub-A-Dub_2040,9.547733306884766,0.0,0.0,0.0,0.0,0.0,0.0,803.0
Costume Box_2000,9.498332460721334,0.0,0.0,0.0,0.0,1.8665000597635906,0.3733000119527181,874.0
Chow Time_4095,9.432290037473043,0.0,1.531500021616618,0.0,0.0,0.0,0.3063000043233236,863.0
4235,9.40873513619105,0.0,0.0,1.3169999917348225,0.0,3.477058251698812,0.958811648686727,941.0
Happy Camel_4010,9.318434913953144,0.0,0.0,0.0,0.0,3.2731083234151206,0.6546216646830241,913.0
895865f3,9.31487512588501,0.0,0.0,1.8132917086283367,0.0,0.0,0.36265834172566735,878.0
Bubble Bath_3021,9.142070055007935,0.0,1.366391658782959,0.0,0.0,0.0,0.2732783317565918,864.0
b2dba42b,9.111744125684103,0.0,0.0,1.6088250478108723,1.5623000462849934,1.2576666673024495,0.885758352279663,939.0
Bubble Bath_4095,9.007480780283611,0.0,0.0,0.0,0.0,1.2963916460673015,0.2592783292134603,866.0
Pan Balance_4020,8.942053437232971,0.0,0.0,0.0,0.0,0.0,0.0,813.0
df4fe8b6,8.936974088350933,0.0,0.0,0.0,0.0,0.0,0.0,814.0
6f445b57,8.72605166832606,0.0,0.0,0.0,0.0,0.0,0.0,819.0
7ad3efc6,8.630049705505371,0.0,0.0,0.0,0.0,2.7818500200907392,0.5563700040181478,918.0
Crystals Rule_4020,8.597580869992575,0.0,0.0,0.0,0.0,0.0,0.0,821.0
Cart Balancer (Assessment)_2010,8.513577421506245,0.0,0.0,0.0,0.0,1.5958417256673176,0.31916834513346354,889.0
65abac75,8.503129919370014,5.710683266321818,0.0,0.0,0.0,7.160341580708821,2.5742049694061278,1024.0
Chow Time_3120,8.47196086247762,0.0,0.0,0.0,0.0,0.0,0.0,825.0
e57dd7af,8.455798268318176,1.3758249282836914,0.0,0.0,1.3768916130065918,0.0,0.5505433082580566,919.0
Slop Problem_2000,8.337144891421,0.0,0.0,0.0,0.0,4.612258275349935,0.9224516550699869,960.0
Chow Time_2000,8.290723284085592,0.0,0.0,0.0,0.0,0.0,0.0,830.0
beb0a7b9,8.273576835791271,0.0,0.0,0.0,0.0,1.6054083506266277,0.3210816701253255,896.0
Chow Time_3020,8.257418354352314,0.0,0.0,1.527424971262614,0.0,0.0,0.3054849942525228,894.0
53c6e11a,8.135212481021881,0.0,4.934958299001058,0.0,0.0,0.0,0.9869916598002115,966.0
Happy Camel_3010,8.106809933980307,0.0,0.0,0.0,0.0,0.0,0.0,836.0
Cart Balancer (Assessment)_2030,8.09683914979299,0.0,0.0,0.0,0.0,0.0,0.0,837.0
Cauldron Filler (Assessment)_2020,8.089861591657002,0.0,0.0,1.2394917011260986,0.0,1.3417666753133137,0.5162516752878824,926.0
abandon_ratio_Bug Measurer (Activity),8.078930815060934,0.0,1.6284583409627278,0.0,0.0,10.847958405812582,2.495283349355062,1030.0
3ddc79c3,8.00704832871755,0.0,0.0,0.0,0.0,0.0,0.0,838.0
ab3136ba,7.992259303728739,0.0,0.0,0.0,0.0,0.0,0.0,839.0
num_enter_game,7.9701074957847595,0.0,0.0,0.0,1.9315250714619954,0.0,0.38630501429239905,910.0
last_5_sum_num_missb74258a0,7.792240719000499,0.0,0.0,0.0,1.4282333056132,1.7234582901000977,0.6303383191426596,942.0
Balancing Act_2000,7.758864939212799,0.0,0.0,0.0,0.0,0.0,0.0,845.0
Cauldron Filler (Assessment)_3010,7.731992522875468,0.0,0.0,0.0,0.0,0.0,0.0,847.0
Sandcastle Builder (Activity)_4090,7.695076684157054,0.0,0.0,0.0,0.0,1.4158166249593098,0.283163324991862,905.0
Bird Measurer (Assessment)_4035,7.687073270479838,0.0,3.4587249755859375,0.0,0.0,0.0,0.6917449951171875,951.0
abandon_cnt_Fireworks (Activity),7.654634952545166,0.0,0.0,0.0,0.0,0.0,0.0,848.0
e7e44842,7.640115777651469,0.0,0.0,0.0,0.0,0.0,0.0,850.0
ea321fb1,7.57094160715739,1.8719666798909504,0.0,1.4106499354044597,0.0,0.0,0.656523323059082,949.0
71e712d8,7.55983829498291,0.0,0.0,0.0,0.0,0.0,0.0,851.0
8f094001,7.544545014699301,0.0,0.0,0.0,0.0,0.0,0.0,853.0
Bottle Filler (Activity)_4090,7.440381566683452,0.0,1.4003666241963704,0.0,0.0,1.914175033569336,0.6629083315531412,956.0
All Star Sorting_3021,7.384886662165323,0.0,0.0,1.3707332611083984,0.0,0.0,0.27414665222167967,908.0
2050,7.335353334744772,0.0,0.0,0.0,0.0,0.0,0.0,858.0
abandon_cnt_Egg Dropper (Activity),7.313900828361511,0.0,0.0,0.0,3.491408189137777,0.0,0.6982816378275554,961.0
b1d5101d,7.273111740748087,0.0,0.0,0.0,0.0,0.0,0.0,859.0
fd20ea40,7.271019180615743,0.0,0.0,0.0,0.0,0.0,0.0,860.0
Sandcastle Builder (Activity)_3110,7.254013419151306,0.0,0.0,0.0,1.6617749532063801,0.0,0.33235499064127605,920.0
Chow Time_2020,7.251905759175617,0.0,0.0,0.0,0.0,0.0,0.0,862.0
All Star Sorting_2020,7.222651819388071,0.0,0.0,0.0,0.0,1.4892582893371582,0.2978516578674316,916.0
b5053438,7.175752480824788,0.0,0.0,0.0,0.0,0.0,0.0,865.0
b80e5e84,7.103642543156941,0.0,0.0,0.0,0.0,0.0,0.0,868.0
